id,file,width,height,focal_point_key,filter_id,image_id,urls
4188,images/Sieck_Multimediale_Systeme.width-480.jpg,400,584,,4,1050,
4189,images/Sieck_Multimediale_Systeme.original.jpg,400,584,,5,1050,
4190,images/Sieck_car_to_car.max-165x165.jpg,113,165,,1,1051,
4191,images/Sieck_car_to_car.width-480.jpg,400,584,,4,1051,
4192,images/Sieck_car_to_car.original.jpg,400,584,,5,1051,
4193,images/Sieck_Multimediale_Systeme.2e16d0ba.fill-450x360-c80.jpg,400,320,2e16d0ba,16,1050,
4194,images/Sieck_car_to_car.2e16d0ba.fill-450x360-c80.jpg,400,320,2e16d0ba,16,1051,
4195,images/Sieck_Radio.max-165x165.jpg,113,165,,1,1052,
4196,images/Sieck_Radio.width-480.jpg,400,584,,4,1052,
4197,images/Sieck_Radio.original.jpg,400,584,,5,1052,
4198,images/Sieck_Radio.2e16d0ba.fill-450x360-c80.jpg,400,320,2e16d0ba,16,1052,
4199,images/plakat_KEPPLER.width-480.jpg,480,688,,4,1045,
4200,images/plakat_HEGEMANN.width-480.jpg,480,680,,4,1042,
4201,images/plakat_SCHLOEGL.width-480.jpg,480,666,,4,1046,
4202,images/plakat_SCHLOEGL.max-800x600.jpg,431,600,,6,1046,
4203,images/plakat_KEPPLER.max-800x600.jpg,418,600,,6,1045,
4204,images/Peter_Lee_Website.max-165x165.jpg,165,165,,1,1053,
4205,images/Peter_Lee_Website.width-480.jpg,200,200,,4,1053,
4206,images/Peter_Lee_Website.2e16d0ba.fill-210x210.jpg,200,200,2e16d0ba,8,1053,
4207,images/Macho_Vorbilder.max-165x165.jpg,102,165,,1,1054,
4208,images/Macho_Vorbilder.width-480.jpg,373,599,,4,1054,
4209,images/Macho_Vorbilder.original.jpg,373,599,,5,1054,
4210,images/Macho_Vorbilder.2e16d0ba.fill-450x360-c80.jpg,373,299,2e16d0ba,16,1054,
4211,images/Gradmann_What_the_hell.max-165x165.jpg,108,165,,1,1055,
4212,images/Gradmann_What_the_hell.width-480.jpg,426,648,,4,1055,
4213,images/Gradmann_What_the_hell.original.jpg,426,648,,5,1055,
4214,images/Gradmann_What_the_hell.2e16d0ba.fill-450x360-c80.jpg,426,342,2e16d0ba,16,1055,
4215,images/Sieck_Kultur_Vergangenheit.htm.width-480.jpg,400,584,,4,1049,
4216,images/Sieck_Kultur_Vergangenheit.htm.original.jpg,400,584,,5,1049,
4217,images/Frensch_Handbuch.max-165x165.jpg,113,165,,1,1056,
4218,images/Frensch_Handbuch.width-480.jpg,412,600,,4,1056,
4219,images/Frensch_Handbuch.original.jpg,412,600,,5,1056,
4220,images/Frensch_Handbuch.2e16d0ba.fill-450x360-c80.jpg,412,330,2e16d0ba,16,1056,
4225,images/hzk_plakat-bausch_13dAiXf.max-165x165.jpg,114,165,,1,1058,
4226,images/hzk_plakat-bausch_13dAiXf.width-480.jpg,480,689,,4,1058,
4227,images/hzk_plakat-bausch_13dAiXf.original.jpg,3569,5124,,5,1058,
4228,images/hzk_plakat-dyson.max-165x165.jpg,116,165,,1,1059,
4229,images/hzk_plakat-dyson.width-480.jpg,480,678,,4,1059,
4230,images/hzk_plakat-dyson.original.jpg,1170,1654,,5,1059,
4231,images/hzk_plakat-welzer.max-165x165.jpg,117,165,,1,1060,
4232,images/hzk_plakat-welzer.width-480.jpg,480,671,,4,1060,
4233,images/hzk_plakat-welzer.original.jpg,3683,5153,,5,1060,
4234,images/hzk_plakat-guentuerkuen.max-165x165.jpg,113,165,,1,1061,
4235,images/Trabant_Globalesisch.max-165x165.jpg,103,165,,1,1062,
4236,images/hzk_plakat-guentuerkuen.width-480.jpg,480,695,,4,1061,
4237,images/hzk_plakat-guentuerkuen.original.jpg,3833,5555,,5,1061,
4238,images/Trabant_Globalesisch.width-480.jpg,200,318,,4,1062,
4239,images/Trabant_Globalesisch.original.jpg,200,318,,5,1062,
4240,images/Plakat_Coelfen.max-165x165.jpg,116,165,,1,1063,
4241,images/Plakat_Coelfen.width-480.jpg,480,677,,4,1063,
4242,images/Plakat_Coelfen.original.jpg,2355,3323,,5,1063,
4243,images/Trabant_Bildakt_Warburg.max-165x165.jpg,104,165,,1,1064,
4244,images/Trabant_Bildakt_Warburg.2e16d0ba.fill-450x360-c80.jpg,409,328,2e16d0ba,16,1064,
4245,images/Trabant_Globalesisch.2e16d0ba.fill-450x360-c80.jpg,200,160,2e16d0ba,16,1062,
4246,images/Oswalt_Atlas.max-165x165.jpg,114,165,,1,1065,
4247,images/Oswalt_Atlas.width-480.jpg,450,648,,4,1065,
4248,images/Oswalt_Atlas.original.jpg,450,648,,5,1065,
4249,images/Drews_Martin_Innen_Aussen.max-165x165.jpg,108,165,,1,1066,
4250,images/Drews_Martin_Innen_Aussen.width-480.jpg,426,648,,4,1066,
4251,images/Drews_Martin_Innen_Aussen.original.jpg,426,648,,5,1066,
4252,images/Drews_Martin_Innen_Aussen.2e16d0ba.fill-450x360-c80.jpg,426,342,2e16d0ba,16,1066,
4258,images/COOP-StudioAtmo_Larissa_t_Kopie.max-165x165.jpg,165,108,,1,1068,
4259,images/COOP-StudioAtmo_Larissa_t_Kopie.width-480.jpg,480,314,,4,1068,
4260,images/COOP-StudioAtmo_Larissa_t_Kopie.original.jpg,1764,1157,,5,1068,
4261,images/COOP-StudioAtmo_Larissa_t_Kopi.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1068,
4262,images/Trabant_Bildakt_Warburg.width-480.jpg,409,648,,4,1064,
4263,images/Trabant_Bildakt_Warburg.original.jpg,409,648,,5,1064,
4264,images/Oswalt_Atlas.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1065,
4268,images/Plakat_Coelfen.max-800x600.jpg,425,600,,6,1063,
4270,images/plakat_latif.max-165x165.jpg,117,165,,1,1070,
4271,images/plakat_latif.width-480.jpg,480,675,,4,1070,
4272,images/plakat_latif.original.jpg,3547,4989,,5,1070,
4273,images/HVL_plakat_boersch-supan_DRUCK_305x457.max-165x165.jpg,118,165,,1,1071,
4274,images/HVL_plakat_boersch-supan_DRUCK_305x457.width-480.jpg,480,670,,4,1071,
4275,images/HVL_plakat_boersch-supan_DRUCK_305x457.original.jpg,3578,5000,,5,1071,
4276,images/HVL_plakat_boersch-supan_DRUCK_305x457.max-800x600.jpg,429,600,,6,1071,
4277,images/HVL-plakat-bromley.max-165x165.jpg,120,165,,1,1072,
4278,images/HVL-plakat-bromley.width-480.jpg,480,659,,4,1072,
4279,images/HVL-plakat-bromley.original.jpg,3508,4822,,5,1072,
4280,images/hzk_plakatbaecker.max-165x165.jpg,125,165,,1,1073,
4281,images/hzk_plakatbaecker.width-480.jpg,480,631,,4,1073,
4282,images/hzk_plakatbaecker.original.jpg,3508,4613,,5,1073,
4283,images/SciddleRidlle.max-165x165.jpg,165,92,,1,1074,
4284,images/HVLplakat_ebert-schifferer.max-165x165.jpg,119,165,,1,1075,
4285,images/HVLplakat_ebert-schifferer.width-480.jpg,480,662,,4,1075,
4286,images/HVLplakat_ebert-schifferer.original.jpg,3508,4840,,5,1075,
4287,images/SciddleRidlle.width-480.jpg,480,270,,4,1074,
4288,images/SciddleRidlle.original.jpg,1920,1080,,5,1074,
4289,images/plakat_frankenA3.max-165x165.jpg,125,165,,1,1076,
4290,images/plakat_frankenA3.width-480.jpg,480,631,,4,1076,
4291,images/plakat_frankenA3.original.jpg,3508,4613,,5,1076,
4292,images/hzk_plakat-weigel.max-165x165.jpg,125,165,,1,1077,
4293,images/hzk_plakat-weigel.width-480.jpg,480,631,,4,1077,
4294,images/hzk_plakat-weigel.original.jpg,3508,4613,,5,1077,
4295,images/hzk_plakat-schoelkopf.max-165x165.jpg,125,165,,1,1078,
4296,images/hzk_plakat-schoelkopf.width-480.jpg,480,631,,4,1078,
4297,images/hzk_plakat-schoelkopf.original.jpg,3508,4613,,5,1078,
4298,images/hzk_plakat-scherrer_hu.max-165x165.jpg,125,165,,1,1079,
4299,images/hzk_plakat-scherrer_hu.width-480.jpg,480,632,,4,1079,
4300,images/hzk_plakat-scherrer_hu.original.jpg,3508,4622,,5,1079,
4301,images/hzk_plakat-strohschneier1.max-165x165.jpg,125,165,,1,1080,
4302,images/hzk_plakat-strohschneier1.width-480.jpg,480,631,,4,1080,
4303,images/hzk_plakat-strohschneier1.original.jpg,3508,4613,,5,1080,
4304,images/HVL-plakat-ertl.max-165x165.jpg,120,165,,1,1081,
4305,images/HVL-plakat-ertl.width-480.jpg,480,659,,4,1081,
4306,images/HVL-plakat-ertl.original.jpg,3508,4822,,5,1081,
4307,images/HVL-plakat-Salje.max-165x165.jpg,120,165,,1,1082,
4308,images/HVL-plakat-Salje.width-480.jpg,480,659,,4,1082,
4309,images/HVL-plakat-Salje.original.jpg,3508,4822,,5,1082,
4310,images/HVL-plakat-haug.max-165x165.jpg,120,165,,1,1083,
4311,images/HVL-plakat-haug.width-480.jpg,480,659,,4,1083,
4312,images/HVL-plakat-haug.original.jpg,3508,4818,,5,1083,
4313,images/HVL-plakat-hoelldobler.max-165x165.jpg,119,165,,1,1084,
4314,images/HVL-plakat-hoelldobler.width-480.jpg,480,661,,4,1084,
4315,images/HVL-plakat-hoelldobler.original.jpg,2386,3286,,5,1084,
4316,images/HVL-plakat-eigen.max-165x165.jpg,120,165,,1,1085,
4317,images/HVL-plakat-eigen.width-480.jpg,480,659,,4,1085,
4318,images/HVL-plakat-eigen.original.jpg,3508,4822,,5,1085,
4319,images/hzk_plakat-mulsow_.max-165x165.jpg,125,165,,1,1086,
4320,images/hzk_plakat-mulsow_.width-480.jpg,480,631,,4,1086,
4321,images/hzk_plakat-mulsow_.original.jpg,3508,4613,,5,1086,
4322,images/HVL-plakat-falcke.max-165x165.jpg,120,165,,1,1087,
4323,images/HVL-plakat-falcke.width-480.jpg,480,659,,4,1087,
4324,images/HVL-plakat-falcke.original.jpg,3508,4822,,5,1087,
4325,images/HVL-plakat-krull.max-165x165.jpg,119,165,,1,1088,
4326,images/HVL-plakat-krull.width-480.jpg,480,662,,4,1088,
4327,images/HVL-plakat-krull.original.jpg,3508,4840,,5,1088,
4328,images/HVL-plakat-reinhard09.max-165x165.jpg,120,165,,1,1089,
4329,images/HVL-plakat-reinhard09.width-480.jpg,480,659,,4,1089,
4330,images/HVL-plakat-reinhard09.original.jpg,3508,4822,,5,1089,
4331,images/HVL_plakat_judson.max-165x165.jpg,116,165,,1,1090,
4332,images/HVL_plakat_judson.width-480.jpg,480,678,,4,1090,
4333,images/HVL_plakat_judson.original.jpg,3508,4961,,5,1090,
4334,images/HVL-plakat-kramer1.max-165x165.jpg,119,165,,1,1091,
4335,images/HVL-plakat-kramer1.width-480.jpg,480,662,,4,1091,
4336,images/HVL-plakat-kramer1.original.jpg,3508,4840,,5,1091,
4337,images/hzk_plakat-niethammer.max-165x165.jpg,125,165,,1,1092,
4338,images/hzk_plakat-niethammer.width-480.jpg,480,632,,4,1092,
4339,images/hzk_plakat-niethammer.original.jpg,3508,4622,,5,1092,
4340,images/hzk_plakat-niethammer.max-800x600.jpg,455,600,,6,1092,
4341,images/communic_cosmology-plakat.max-165x165.jpg,116,165,,1,1093,
4342,images/communic_cosmology-plakat.width-480.jpg,480,679,,4,1093,
4343,images/communic_cosmology-plakat.original.jpg,2339,3312,,5,1093,
4501,images/Gravity_Stool_high_res_web.width-480.jpg,480,563,,4,1122,
4344,images/Bildschirmfoto_2016-08-01_um_12.18.13.max-165x165.png,165,92,,1,1094,
4345,images/Bildschirmfoto_2016-08-01_um_12.18.13.width-480.png,480,268,,4,1094,
4346,images/Bildschirmfoto_2016-08-01_um_12.18.13.original.png,1867,1044,,5,1094,
4347,images/Bildschirmfoto_2016-08-01_um_1.2e16d0ba.fill-450x360-c80.png,450,360,2e16d0ba,16,1094,
4348,images/Bildschirmfoto_2016-08-01_um_12.18.2e16d0ba.fill-900x500.png,900,500,2e16d0ba,2,1094,
4349,images/Bildschirmfoto_2016-06-30_um_15.14.2e16d0ba.fill-900x500.png,774,429,2e16d0ba,2,836,
4350,images/Kesting_Zooming.max-165x165.jpg,104,165,,1,1095,
4351,images/Kesting_Zooming.width-480.jpg,480,759,,4,1095,
4352,images/Kesting_Zooming.original.jpg,945,1496,,5,1095,
4353,images/Kesting_Sun_Tropes.max-165x165.jpg,100,165,,1,1096,
4354,images/Kesting_Sun_Tropes.width-480.jpg,480,785,,4,1096,
4355,images/Kesting_Sun_Tropes.original.jpg,1299,2126,,5,1096,
4356,images/Kesting_Politik.max-165x165.jpg,114,165,,1,1097,
4357,images/Kesting_Politik.width-480.jpg,450,648,,4,1097,
4358,images/Kesting_Politik.original.jpg,450,648,,5,1097,
4359,images/Kesting_Zooming.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1095,
4360,images/Kesting_Politik.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1097,
4361,images/Kesting_Sun_Tropes.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1096,
4362,images/Werkstattgespraeche_mobile_objekte.max-165x165.jpg,117,165,,1,1098,
4363,images/Werkstattgespraeche_mobile_objekte.width-480.jpg,480,676,,4,1098,
4364,images/Werkstattgespraeche_mobile_objekte.original.jpg,800,1127,,5,1098,
4365,images/Werkstattgespraeche_mobile_objekte.2e16d0ba.fill-900x500.jpg,800,445,2e16d0ba,2,1098,
4366,images/SciddleRidlle.2e16d0ba.fill-900x500.jpg,900,500,2e16d0ba,2,1074,
4367,images/SciddleRidlle.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1074,
4368,images/logo-BGC.max-165x165.jpg,165,165,,1,1099,
4369,images/logo-BGC.width-480.jpg,480,480,,4,1099,
4370,images/logo-BGC.original.jpg,700,700,,5,1099,
4371,images/logo-BGC.width-210.jpg,210,210,,14,1099,
4372,images/Bildschirmfoto_2016-08-01_um_18.48.37.max-165x165.png,165,38,,1,1100,
4373,images/Bildschirmfoto_2016-08-01_um_18.48.37.width-480.png,391,91,,4,1100,
4374,images/Bildschirmfoto_2016-08-01_um_18.48.37.original.png,391,91,,5,1100,
4375,images/Bildschirmfoto_2016-08-01_um_18.48.37.width-210.png,210,48,,14,1100,
4376,images/Lerup_One_million.max-165x165.jpg,115,165,,1,1101,
4377,images/Lerup_One_million.width-480.jpg,480,683,,4,1101,
4378,images/Lerup_One_million.original.jpg,499,711,,5,1101,
4379,images/Lerup_After_the_City.max-165x165.jpg,125,165,,1,1102,
4380,images/Lerup_After_the_City.width-480.jpg,361,475,,4,1102,
4381,images/Lerup_After_the_City.original.jpg,361,475,,5,1102,
4382,images/Lerup_One_million.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1101,
4383,images/Lerup_After_the_City.2e16d0ba.fill-450x360-c80.jpg,361,289,2e16d0ba,16,1102,
4384,images/Mareis_Theorien.max-165x165.jpg,116,165,,1,1103,
4385,images/Mareis_Theorien.width-480.jpg,480,680,,4,1103,
4386,images/Mareis_Theorien.original.jpg,1417,2008,,5,1103,
4387,images/Mareis_Design_als_Wissens...max-165x165.jpg,99,165,,1,1104,
4388,images/Mareis_Design_als_Wissens...width-480.jpg,389,648,,4,1104,
4389,images/Mareis_Design_als_Wissens...original.jpg,389,648,,5,1104,
4390,images/Mareis_Birdhouse.max-165x165.jpg,112,165,,1,1105,
4391,images/Mareis_Birdhouse.width-480.jpg,340,499,,4,1105,
4392,images/Mareis_Birdhouse.original.jpg,340,499,,5,1105,
4393,images/Mareis_Long_lost_friends.max-165x165.jpg,108,165,,1,1106,
4394,images/Mareis_Long_lost_friends.width-480.jpg,480,731,,4,1106,
4395,images/Mareis_Long_lost_friends.original.jpg,1788,2723,,5,1106,
4396,images/Mareis_Designing_Thinking.max-165x165.jpg,119,165,,1,1107,
4397,images/Mareis_Designing_Thinking.width-480.jpg,480,664,,4,1107,
4398,images/Mareis_Designing_Thinking.original.jpg,939,1300,,5,1107,
4399,images/Mareis_Synthesize.max-165x165.jpg,107,165,,1,1108,
4400,images/Mareis_Synthesize.width-480.jpg,480,736,,4,1108,
4401,images/Mareis_Synthesize.original.jpg,900,1380,,5,1108,
4402,images/Mareis_Manifestationen.max-165x165.jpg,109,165,,1,1109,
4403,images/Mareis_Manifestationen.width-480.jpg,429,648,,4,1109,
4404,images/Mareis_Manifestationen.original.jpg,429,648,,5,1109,
4405,images/Mareis_Designing_Thinking.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1107,
4406,images/Mareis_Synthesize.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1108,
4407,images/Mareis_Manifestationen.2e16d0ba.fill-450x360-c80.jpg,429,344,2e16d0ba,16,1109,
4408,images/Mareis_Poetics_and_Politics.max-165x165.jpg,116,165,,1,1110,
4409,images/Mareis_Theorien.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1103,
4410,images/Mareis_Poetics_and_Politics.width-480.jpg,459,648,,4,1110,
4411,images/Mareis_Poetics_and_Politics.original.jpg,459,648,,5,1110,
4412,images/Mareis_Poetics_and_Politics.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1110,
4413,images/Mareis_Long_lost_friends.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1106,
4414,images/Mareis_Birdhouse.2e16d0ba.fill-450x360-c80.jpg,340,273,2e16d0ba,16,1105,
4415,images/Mareis_Design_als_Wissens...2e16d0ba.fill-450x360-c80.jpg,389,312,2e16d0ba,16,1104,
4416,images/Capitalist_Unconscious-max_221-7f0a842602541.max-165x165.jpg,107,165,,1,1111,
4417,images/Capitalist_Unconscious-max_221.2e16d0ba.fill-450x360-c80.jpg,209,168,2e16d0ba,16,1111,
4418,images/Capitalist_Unconscious-max_221-7f0a8426025411f.width-480.jpg,209,320,,4,1111,
4419,images/Capitalist_Unconscious-max_221-7f0a8426025411fd.original.jpg,209,320,,5,1111,
4420,images/das_fotografische_dispositiv.max-165x165.png,165,143,,1,1112,
4421,images/das_fotografische_dispositiv.width-480.png,288,250,,4,1112,
4422,images/das_fotografische_dispositiv.original.png,288,250,,5,1112,
4423,images/das_fotografische_dispositiv.width-210.png,210,182,,14,1112,
4424,images/sichtbarkeit_und_sichtbarmachung.max-165x165.png,165,129,,1,1113,
4425,images/sichtbarkeit_und_sichtbarmachung.width-480.png,480,375,,4,1113,
4426,images/sichtbarkeit_und_sichtbarmachung.original.png,585,458,,5,1113,
4427,images/sichtbarkeit_und_sichtbarmachung.width-210.png,210,164,,14,1113,
4428,images/Bruhn_Das_Bild.max-165x165.jpg,119,165,,1,1114,
4429,images/Bruhn_Hemken_Modernisierung.max-165x165.jpg,99,165,,1,1115,
4430,images/Bruhn_Hemken_Modernisierung.width-480.jpg,389,648,,4,1115,
4431,images/Bruhn_Hemken_Modernisierung.original.jpg,389,648,,5,1115,
4432,images/Bruhn_Das_Bild.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1114,
4433,images/Bruhn_Das_Bild.width-480.jpg,468,648,,4,1114,
4434,images/Bruhn_Das_Bild.original.jpg,468,648,,5,1114,
4435,images/BW_6-1_Ikonographie_des_Gehirns-1.max-165x165.jpg,116,165,,1,1116,
4436,images/BW_3-1_Diagramme_und_bildtextile_Ordnungen.max-165x165.jpg,114,165,,1,1117,
4437,images/BW_3-1_Diagramme_und_bildtextile_Ordnungen.width-480.jpg,480,692,,4,1117,
4438,images/BW_3-1_Diagramme_und_bildtextile_Ordnungen.original.jpg,1941,2800,,5,1117,
4439,images/BW_6-1_Ikonographie_des_Gehirn.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1116,
4440,images/BW_3-1_Diagramme_und_bildtexti.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1117,
4441,images/Bruhn_Hemken_Modernisierung.2e16d0ba.fill-450x360-c80.jpg,389,312,2e16d0ba,16,1115,
4442,images/thomas_stach_Kopie.max-165x165.png,165,165,,1,1118,
4443,images/thomas_stach_Kopie.width-480.png,400,400,,4,1118,
4444,images/thomas_stach_Kopie.2e16d0ba.fill-210x210.png,210,210,2e16d0ba,8,1118,
4445,images/BW_6-1_Ikonographie_des_Gehirns-1.width-480.jpg,480,678,,4,1116,
4446,images/BW_6-1_Ikonographie_des_Gehirns-1.original.jpg,1981,2800,,5,1116,
4447,images/Emmerich_Presse_high_res.max-165x165.jpg,124,165,,1,1119,
4448,images/Emmerich_Presse_high_res.width-480.jpg,480,637,,4,1119,
4449,images/Emmerich_Presse_high_res.original.jpg,2538,3370,,5,1119,
4450,images/Emmerich_Presse_high_res.max-800x600.jpg,451,600,,6,1119,
4451,images/Emmerich_Presse_high_res_web.max-165x165.jpg,149,165,,1,1120,
4452,images/Emmerich_Presse_high_res_web.width-480.jpg,480,529,,4,1120,
4453,images/Emmerich_Presse_high_res_web.original.jpg,2538,2802,,5,1120,
4454,images/Emmerich_Presse_high_res_web.max-800x600.jpg,543,600,,6,1120,
4455,images/Emmerich_Presse_high_res_web.2e16d0ba.fill-900x500.jpg,900,500,2e16d0ba,2,1120,
4456,images/Emmerich_Presse_high_res_web.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1120,
4457,images/ultra_Vorschaubild_4c.92ebe30b.fill-900x500.jpg,900,500,92ebe30b,2,894,
4458,images/ultra_Vorschaubild_4c.92ebe30b.fill-450x360-c80.jpg,450,360,92ebe30b,16,894,
4459,images/GregLynn_high_res_web.max-165x165.jpg,165,109,,1,1121,
4460,images/GregLynn_high_res_web.width-480.jpg,480,319,,4,1121,
4461,images/GregLynn_high_res_web.original.jpg,1900,1263,,5,1121,
4462,images/GregLynn_high_res_web.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1121,
4463,images/Gravity_Stool_high_res_web.max-165x165.jpg,140,165,,1,1122,
4464,images/Gravity_Stool_high_res_web.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1122,
4465,images/Menges_HygroSkin_high_res_web.max-165x165.jpg,165,110,,1,1123,
4466,images/Menges_HygroSkin_high_res_web.width-480.jpg,480,320,,4,1123,
4467,images/Menges_HygroSkin_high_res_web.original.jpg,2100,1400,,5,1123,
4468,images/Menges_HygroSkin_high_res_web.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1123,
4469,images/Wagner_Presse_high_res_web.max-165x165.jpg,165,110,,1,1124,
4470,images/Wagner_Presse_high_res_web.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1124,
4471,images/Wagner_Presse_high_res_web.width-480.jpg,480,320,,4,1124,
4472,images/Wagner_Presse_high_res_web.original.jpg,4000,2670,,5,1124,
4473,images/West_Tofts_Faustkeil_Vorderseite_HR_web.max-165x165.jpg,117,165,,1,1125,
4474,images/West_Tofts_Faustkeil_Vordersei.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1125,
4477,images/Ingber_Organs_on_chips_high_res_web.max-165x165.jpg,165,110,,1,1127,
4478,images/Ingber_Organs_on_chips_high_res_web.original.jpg,1200,800,,5,1127,
4479,images/Ingber_Organs_on_chips_high_res_web.max-800x600.jpg,800,533,,6,1127,
4482,images/Flood_Presse_high_res_web.max-165x165.jpg,116,165,,1,1128,
4483,images/Flood_Presse_high_res_web.original.jpg,849,1200,,5,1128,
4484,images/Flood_Presse_high_res_web.max-800x600.jpg,424,600,,6,1128,
4485,images/Flood_Presse_high_res_web.width-480.jpg,480,678,,4,1128,
4486,images/Flood_Presse_high_res_web.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1128,
4487,images/Ingber_Organs_on_chips_high_re.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1127,
4488,images/10_06_09_Apoll_Detail_web.max-165x165.jpg,165,110,,1,1129,
4489,images/10_06_09_Apoll_Detail_web.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1129,
4490,images/Ingber_Organs_on_chips_high_res_web.width-480.jpg,480,320,,4,1127,
4497,images/10_06_09_Apoll_Detail_web.width-480.jpg,480,320,,4,1129,
4498,images/10_06_09_Apoll_Detail_web.original.jpg,1200,801,,5,1129,
4499,images/West_Tofts_Faustkeil_Vorderseite_HR_web.width-480.jpg,480,672,,4,1125,
4500,images/West_Tofts_Faustkeil_Vorderseite_HR_web.original.jpg,2802,3926,,5,1125,
4502,images/Gravity_Stool_high_res_web.original.jpg,1248,1465,,5,1122,
4505,images/Foerderer_Ueberblick_02.max-165x165.jpg,165,118,,1,1132,
4506,images/Foerderer_Ueberblick_02.width-480.jpg,480,344,,4,1132,
4507,images/Scherer_Vermessene_Paradies.max-165x165.jpg,117,165,,1,1133,
4508,images/Scherer_Alte_neue_Welt.max-165x165.jpg,104,165,,1,1134,
4509,images/Scherer_Feindbilder.max-165x165.jpg,103,165,,1,1135,
4510,images/Scherer_Feindbilder.width-480.jpg,408,648,,4,1135,
4511,images/Scherer_Feindbilder.original.jpg,408,648,,5,1135,
4512,images/Scherer_Alte_neue_Welt.2e16d0ba.fill-450x360-c80.jpg,409,328,2e16d0ba,16,1134,
4513,images/Scherer_Vermessene_Paradies.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1133,
4514,images/Scherer_Globale.max-165x165.jpg,117,165,,1,1136,
4515,images/Scherer_Globale.width-480.jpg,463,648,,4,1136,
4516,images/Scherer_Globale.original.jpg,463,648,,5,1136,
4517,images/Scherer_Globale.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1136,
4518,images/Voehringer_Avantgarde.max-165x165.jpg,103,165,,1,1137,
4519,images/Voehringer_Avantgarde.2e16d0ba.fill-450x360-c80.jpg,408,328,2e16d0ba,16,1137,
4520,images/Te_Heesen_Wissenschaft_Museum_kFfoVu4.max-165x165.jpg,107,165,,1,1138,
4521,images/Te_Heesen_Wissenschaft_Museum_.2e16d0ba.fill-450x360-c80.jpg,225,181,2e16d0ba,16,1138,
4522,images/Wendler_Das_Modell.max-165x165.jpg,106,165,,1,1139,
4523,images/Wendler_Das_Modell.width-480.jpg,480,741,,4,1139,
4524,images/Wendler_Das_Modell.original.jpg,600,927,,5,1139,
4525,images/Wendler_Das_Modell.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1139,
4526,images/Engel_u.a._Bildnerisches_Denken.max-165x165.jpg,114,165,,1,1140,
4527,images/Engel_u.a._Bildnerisches_Denken.width-480.jpg,450,648,,4,1140,
4528,images/Engel_u.a._Bildnerisches_Denken.original.jpg,450,648,,5,1140,
4529,images/Engel_u.a._Bildnerisches_Denke.2e16d0ba.fill-450x360-c80.jpg,450,360,2e16d0ba,16,1140,
4530,images/HB_Actus_et_Imago_Bd.1.max-165x165.jpg,103,165,,1,1141,
4531,images/HB_Actus_et_Imago_Bd.1.2e16d0ba.fill-450x360-c80.jpg,408,328,2e16d0ba,16,1141,
4532,images/HB_Actus_et_Imago_Bd.1.width-480.jpg,408,648,,4,1141,
4533,images/HB_Actus_et_Imago_Bd.1.original.jpg,408,648,,5,1141,
4534,images/Indesign_Cover_Fauskeil_768px-hoch.max-165x165.jpg,116,165,,1,1142,
4535,images/Indesign_Cover_Fauskeil_768px-hoch.width-480.jpg,480,681,,4,1142,
4536,images/Indesign_Cover_Fauskeil_768px-hoch.original.jpg,541,768,,5,1142,
4537,images/Dippel_Dichten_Denken.max-165x165.jpg,104,165,,1,1143,
4538,images/Dippel_Natur_Technik.max-165x165.jpg,104,165,,1,1144,
4539,images/Dippel_Dichten_Denken.2e16d0ba.fill-450x360-c80.jpg,412,330,2e16d0ba,16,1143,
4540,images/Dippel_Natur_Technik.width-480.jpg,409,648,,4,1144,
