id,title,file,width,height,created_at,focal_point_x,focal_point_y,focal_point_width,focal_point_height,uploaded_by_user_id,file_size,urls
1166,"Smart Tools for Smart Design, seit 2015, weißensee kunsthochschule berlin",original_images/20161005_Aumann_Wolf_web.jpg,2256,1500,"2016-08-25 18:44:28.457245+02",,,,,26,,
1167,"Smart Tools for Smart Design, seit 2015, weißensee kunsthochschule berlin",original_images/20160426aw01_0140-Bearbeitet_web.jpg,2250,1500,"2016-08-25 19:08:51.489126+02",,,,,26,,
1168,"Sara Diaz Rodriguez, Ursula Wagner, Ikat-Printer, Foto: Sara Diaz Rodriguez, Ursula Wagner",original_images/1_Rodriguez_Wagner_web.jpg,1800,1200,"2016-08-25 19:21:03.097133+02",,,,,26,,
1169,"Die Anthropozän-Küche, Matooke, Bienenstich und eine Prise Phosphor - in zehn Speisen um die Welt. Ein Wissenscomic",original_images/l20161019_Kuenstlerwerkstatt_web.jpg,322,201,"2016-08-25 19:33:58.821025+02",,,,,26,,
1170,"Ietza Zepeda",original_images/ietza.brenes.jpg,2816,1880,"2016-08-26 10:17:57.926739+02",,,,,17,,
1171,"New Laboratories, Cover",original_images/Klonk_New_Laboratories_Cover_Verlag_Titel.jpg,2008,2835,"2016-08-30 09:47:06.265442+02",,,,,13,,
1172,"+ultra. gestaltung schafft wissen",original_images/Bildschirmfoto_2016-08-31_um_14.52.20.png,1829,997,"2016-08-31 14:57:16.606734+02",,,,,6,,
1173,"+ultra. gestaltung schafft wissen",original_images/Bildschirmfoto_2016-08-31_um_14.55.32.png,1812,988,"2016-08-31 15:00:01.343264+02",,,,,6,,
1174,"Dominique Hansen",original_images/Dominique_Hansen.JPG,2936,2848,"2016-09-01 12:42:36.068165+02",,,,,7,,
1176,Bukranion,original_images/geb_03.jpg,508,311,"2016-09-05 15:06:55.182621+02",,,,,35,,
1181,"Marianthi Papalexandri-Alexandri, Untitled II",original_images/untitled_II_300dpi.jpg,3898,2598,"2016-09-07 17:50:30.722893+02",,,,,26,,
1182,"Internationale Gesellschaft für Modellforschung",original_images/HP_Bild_Kopie.jpg,9188,7014,"2016-09-07 19:30:17.062968+02",,,,,6,,
1183,"Private Collection, 2003",original_images/Sanna_Kannisto_Private_Collection_2003.jpeg,851,688,"2016-09-08 10:43:06.180165+02",,,,,35,,
1184,"Martin Grossmann",original_images/martin_grossmann_fevereiro_2016.jpg,354,472,"2016-09-08 13:32:34.329378+02",,,,,7,,
1185,"Martin Grossmann",original_images/martin_grossmann_fevereiro_2016.png,351,351,"2016-09-08 13:35:54.838747+02",,,,,7,,
1186,"Yorick Berta",original_images/portrat_YB.jpg,540,540,"2016-09-08 14:00:47.663541+02",,,,,7,,
1187,"Orobates. Nach 300 Millionen Jahren reanimiert",original_images/Einladung_Orobates_Kopie_Kopie.jpg,1836,1671,"2016-09-08 16:05:06.871952+02",,,,,6,,
1188,"Orobates. Nach 300 Millionen Jahren reanimiert",original_images/Bildschirmfoto_2016-09-08_um_16.09.50.png,1877,1051,"2016-09-08 16:14:38.511386+02",,,,,6,,
1177,"Regenwurm, Foto: Ruthe Zuntz",original_images/Regenwurm_Ruthe_Kuntz.jpg,480,480,"2016-09-05 16:21:31.143473+02",,,,,35,121851,
1189,"Geschichte und Theorie der Form",original_images/Bluemle_Bild_1_Geschichte_Theorie_Form.jpg,1684,793,"2016-09-08 16:37:04.27524+02",,,,,6,,
1190,"Newsletter #1 Internationale Gesellschaft für Modellforschung",original_images/selection_11.jpg,2480,3406,"2016-09-08 17:33:37.337995+02",,,,,6,,
1191,"Cornelia Schendzielorz",original_images/Cornelia_Schendzielorz.jpg,1897,2376,"2016-09-12 13:13:16.714822+02",,,,,7,,
1192,"Meik Ramey",original_images/Profilbild-meik.jpg,912,912,"2016-09-12 14:56:02.302338+02",,,,,7,,
1203,"Lissajous Figur. Ursula Wagner, Foto: Juliane Eirich, 2013",original_images/ultra_ShapingWeavesWeavingShapes_UrsulaWagner_Foto_JulianeEirich.jpg,2248,1500,"2016-09-13 13:44:20.909602+02",,,,,6,1442601,
1193,"Partner und Förderer der Ausstellung",original_images/20160012_Zusammenstellung_Logos.jpg,596,842,"2016-09-12 18:11:07.545553+02",,,,,26,65193,
1194,"Christina Vagt",original_images/Christina_Vagt.jpg,142,169,"2016-09-13 09:47:12.172614+02",,,,,7,,
1213,"Vagt, Bergson",original_images/Vagt_Bergson_vDISAM2.jpg,591,945,"2016-09-15 13:34:33.208071+02",,,,,13,,
1214,"Gesellschaft internationale Modellforschung_logo",original_images/Gesellschaft_fuer_Modellforschung.png,1585,348,"2016-09-16 10:23:26.502892+02",,,,,6,,
1204,"Selbsttragende Struktur. Collection Frac Centre-Val de Loire, Foto: François Lauginie",original_images/ultra_StructureAutendante_Foto_FrancoisLauginie_CollectionFRACCentre_Orlea.jpg,1500,1656,"2016-09-13 13:44:47.789054+02",,,,,6,759467,
1196,"Embryologisches Haus, Kunststoff Eier – Größe B. Embryological House fonds, Collection Centre Canadien d’Architecture / Canadian Centre for Architecture, Montréal",original_images/ultra_EmbryologicalHouse_GregLynn_EmbryologicalHousefonds.jpg,2256,1500,"2016-09-13 13:40:45.550582+02",,,,,6,235407,
1197,"Ferritkernspeicher (A 11 87). Stiftung Deutsches Technikmuseum Berlin, Foto: Eberle &#38; Eisfeld | Berlin",original_images/ultra_Ferritspeicher_StiftungDeutschesTechnikmuseum_Berlin_Foto_EberleEisf.jpg,2000,2017,"2016-09-13 13:41:14.273886+02",,,,,6,1828846,
1216,"Judith Glaser",original_images/Judith_Glaser.jpg,945,973,"2016-09-19 11:13:09.792316+02",,,,,7,,
1199,"Hygroskin – Meteorosensitive Pavilion. HygroSkin – Meteorosensitive Pavilion, FRAC Centre Orleansm Achim Menges in Zusammenarbeit mit Oliver David Krieg und Steffen Reichert, © ICD Universität Stuttgart",original_images/ultra_HygroSkin_02ICDUniversitatStuttgart.jpg,2100,1400,"2016-09-13 13:42:16.392205+02",,,,,6,545197,
1217,"Image Guidance",original_images/BW_12_Image_Guidance.jpg,1099,1630,"2016-09-19 11:42:28.37166+02",,,,,13,,
1198,"Hygroskin – Meteorosensitive Pavilion. HygroSkin – Meteorosensitive Pavilion, FRAC Centre Orleansm Achim Menges in Zusammenarbeit mit Oliver David Krieg und Steffen Reichert, © ICD Universität Stuttgart",original_images/ultra_HygroSkin_01ICDUniversitatStuttgart.jpg,2100,1400,"2016-09-13 13:41:50.073459+02",,,,,6,543428,
1218,"Lilge, Du sollst",original_images/Lilge_Du_sollst.jpg,480,687,"2016-09-19 11:56:02.542373+02",,,,,13,,
1200,"Embracing Extreme Capitalism. Jennifer Lynn Morone, Jennifer Lyn Morone™ Inc, 2014, Foto: Ilona Gaynor",original_images/ultra_JenniferLynnMorone_Foto_IlonaGaynor.jpg,2264,1500,"2016-09-13 13:42:45.56038+02",,,,,6,1968600,
1195,"Apoll von Belvedere mit parabolischer Kurve. Sammlung Mathematischer Modelle und Instrumente der Georg-­‐August-­‐Universität Göttingen, Foto: Frank Stefan Kimmel",original_images/ultra_Apoll__Georg-August-UniversitatGottingen_Foto_FrankStefanKimmel.jpg,1500,2247,"2016-09-13 13:40:14.336256+02",750,587,1500,1041,6,1299266,
1201,"Werkzeuge von Neukaledonienkrähen (Corvus moneduloides). School of Biology at University of St Andrews, Foto: Eberle &#38; Eisfeld | Berlin",original_images/ultra_Kraehenwerkzeug_UniversityofStAndrews_Foto_EberleEisfeld.jpg,1500,2256,"2016-09-13 13:43:32.642004+02",,,,,6,155949,
1207,"Matthias Schmidt",original_images/Matthias_Schmidt.jpg,1647,1647,"2016-09-13 14:50:32.481481+02",,,,,7,,
1202,"Manteltierchen Oikopleura labradoriensis Lohmann, 1892. © Bathybiologica.no, Foto: Per R. Flood",original_images/ultra_Manteltierchen_Foto_PerR.FloodBathybiologica.no.jpg,849,1200,"2016-09-13 13:43:55.669123+02",,,,,6,237784,
1205,"Faustkeil mit Muschelfossil (Spondylus spinosus). © Museum of Archaeology and Anthropology, University of Cambridge, UK",original_images/ultra_West_Tofts_Faustkeil_UniversityofCambridge.jpg,1500,1965,"2016-09-13 13:45:14.828169+02",750,494,1500,989,6,441325,
1206,"Würfelfraktal, Iterationsstufe vier. Daniel Lordick, Foto: Eberle &#38; Eisfeld | Berlin",original_images/ultra_Wuerfelfraktal_Lordick_Foto_EberleEisfeld.jpg,1500,2250,"2016-09-13 13:45:36.631968+02",750,1417,1500,1162,6,352616,
1175,"Presseinfo +ultra",original_images/160817_ultra_Portalbanner_Abnahme_Seite_1.jpg,8975,4774,"2016-09-02 12:29:09.740366+02",4000,1565,8001,3093,12,8082830,
1208,"Illustration: Ruohan Wang",original_images/20161019_Kuenstlerwerkstatt_web_Ruohan-Wang.jpg,480,300,"2016-09-14 17:03:53.989784+02",,,,,26,,
1209,"Illustration: Ruohan Wang",original_images/20161019_Anthropozaen_Buchvorstellung_Ruohan_Wang_web.jpg,480,300,"2016-09-14 17:07:27.732173+02",,,,,26,,
1210,"Hillnhuetter, Glossar",original_images/Hillnhuetter_Glossar.jpg,381,623,"2016-09-15 12:58:52.211693+02",,,,,13,,
1211,"Vagt, Geschickte ...",original_images/Vagt_GEschickte_Spruenge.jpg,1595,2481,"2016-09-15 13:25:47.244473+02",,,,,13,,
1212,"Vagt, Bergson",original_images/Vagt_Bergson.jpg,591,945,"2016-09-15 13:34:02.878264+02",,,,,13,,
983,"Orobates pabsti im Spezial-Scanner der Technischen Universität Dresden. Foto © Institut für Leichtbau und Kunststofftechnik / Technische Universität Dresden",original_images/Scannen_des_Fossils_im_Mikrofokus-Computertomograph_CT_am_Institut_fur_Lei.jpg,540,220,"2016-07-16 17:33:52.686578+02",276,95,164,163,27,165923,
903,"Skelettrekonstruktion von Orobates papsti, Foto: John Nyakatura, Jonas Lauströer",original_images/Orobates-Felix.jpg,480,480,"2016-07-07 14:28:15.718861+02",242,137,429,233,5,25599,
1219,"Was ist Optogenetik? Von der einzelligen Alge Chlamydomonas zur Licht-gesteuerten Maus",original_images/helmholtz_hegemann-1.jpg,1011,1095,"2016-09-19 14:42:44.899395+02",,,,,6,,
1220,"Lange Nacht der Wissenschaften 2016",original_images/Lange_Nacht_der_Wissenschaften_2016.png,1825,1032,"2016-09-19 15:00:04.74962+02",,,,,6,,
1224,"Galaktische Archäologie",original_images/Eva_Grebel.jpg,480,480,"2016-09-19 16:44:02.223328+02",,,,,6,,
1223,"Workshop »Filter«",original_images/Filter_Workshop.jpg,480,480,"2016-09-19 16:40:15.604937+02",,,,,6,,
1226,"Kreativ Dialog 4 - »Befehl und Einfall«",original_images/Befehl_und_Einfall.jpg,480,480,"2016-09-19 17:27:43.57184+02",,,,,6,,
1225,"Die Zeitlichkeit des Entwerfens",original_images/Visuelle_Zeitgestaltung.jpg,480,480,"2016-09-19 16:55:20.14+02",,,,,6,,
1227,"Räume, Märkte, Szenen. Neue Arbeiten zur Popgeschichte",original_images/Raeume_maerkte_szenen.jpg,480,480,"2016-09-19 17:42:10.809369+02",,,,,6,,
1228,beobachten-entwerfen-verbinden,original_images/beobachten_entwerfen_verbinden.jpg,480,480,"2016-09-19 17:47:24.584438+02",,,,,6,,
692,"Tieranatomisches Theater, Foto: Stefan Josef Müller",original_images/Langhansbau.jpg,480,480,"2016-05-30 12:52:44.187175+02",,,,,5,151761,
1229,"Pablo Fernandez Vallejo",original_images/Pablo.png,1710,1002,"2016-09-19 18:01:37.016478+02",,,,,6,,
1230,"Christina Vagt",original_images/Christina_Vagt_Fm2KUaX.jpg,141,155,"2016-09-20 09:40:02.871548+02",,,,,7,,
1231,"Hirundo rustica – die Rauchschwalbe",original_images/Hirundo_rustica__die_Rauchschwalbe.jpg,480,480,"2016-09-20 10:56:48.84158+02",,,,,6,,
1232,"Kupferstich Vue de la Zootomie",original_images/kupferstich_RqqqZUZ.jpg,480,480,"2016-09-20 11:12:55.009176+02",,,,,6,161640,
1233,"Olaf Blanke",original_images/Olaf_Blanke.jpg,480,480,"2016-09-20 11:17:40.556147+02",,,,,6,,
1234,"Konzert: Embassy Singers - »A Little Night’s Music«",original_images/embassy_singers.jpg,480,480,"2016-09-20 12:01:03.475664+02",,,,,6,,
1235,"Museale Objekte im Kalten Krieg",original_images/Museale_Objekte_im_Kalten_Krieg.jpg,480,480,"2016-09-20 12:05:12.139625+02",,,,,6,,
1236,"Stefan Sasek, Habitat Diorama – Rekonstruktionen der Natur, Raum 33, 2007 (Deutsches Jagd- und Fischereimuseum)",original_images/verdichtete_wirklichkeit.jpg,480,480,"2016-09-20 12:11:20.777901+02",,,,,6,,
1237,"Zeichen und Symbole",original_images/Zeichen_und_Symbole_Tpp0Yzl.jpg,480,480,"2016-09-20 12:19:32.90542+02",,,,,6,,
1238,"Life Technology Information",original_images/life_technology_information.jpg,480,480,"2016-09-20 13:16:12.105887+02",,,,,6,,
1240,"Sanna Kannisto, Private Collection, 2003, ©Sanna Kannisto 2016. All rights reserved.",original_images/Sanna_Kannisto_Private_Collection_2003.jpg,3543,2864,"2016-09-22 09:09:13.243482+02",,,,,35,,
1239,"Olaf Otto Becker, Canyon of Jökulsá á Brú, 2010 ©Olaf Otto Becker, Courtesy of Galerie f5,6, München",original_images/C_Olaf_Otto_Becker_Courtesy__of_Galerie_f56_Munchen.jpg,4134,3298,"2016-09-22 09:05:58.734675+02",,,,,35,3091419,
1241,"Hans-Christian Schink, A-71 - Brücke Schwarzbachtal, 1997 ©Hans-Christian Schink, Courtesy of Kicken Berlin and Galerie Rothamel Erfurt/Frankfurt",original_images/_Hans-Christian_Schink_Courtesy_of_Kicken_Berlin_and_Galerie_Rothamel_Erfu.jpg,3862,3089,"2016-09-22 09:13:29.970387+02",,,,,35,4007158,
1242,"New Orleans, Mississippi, 2011 ©Constanze Flamme",original_images/New_Orleans_Mississippi_2011_Constanze_Flamme.jpg,2471,1984,"2016-09-22 10:40:18.46927+02",,,,,35,,
1222,"Lange Nacht der Wissenschaften 2016",original_images/LNDW_2016.jpg,960,640,"2016-09-19 15:07:52.808841+02",,,,,6,71809,
1243,"Partner und Förderer der Ausstellung",original_images/20160022_Zusammenstellung_Logos.jpg,596,842,"2016-09-22 15:02:58.798219+02",,,,,26,,
1244,"Dynamische Form",original_images/Dynamische_form.jpg,3215,2575,"2016-09-23 08:14:21.185721+02",,,,,6,,
1245,"Jonas Oppenländer",original_images/jonas-oppenlaender-200x200-100.jpg,200,200,"2016-09-26 10:42:38.011706+02",,,,,7,,
